dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Arizona Diamondbacks,MLB,Meadview,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,0,Convertible,White,0.59,78123,37,15,15,18,20,24,25,0,22,0,9,18,45,54,90,28
Fans,Arizona Diamondbacks,MLB,Meridian,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,2,Convertible,White,0.59,78123,37,15,15,18,20,24,25,0,22,0,9,18,45,54,90,28
Fans,Arizona Diamondbacks,MLB,Mesa,Mesa,Mesa,85201,33.440695,-111.856967,28,Casual,White,0.59,85201,309,345,418,422,496,368,104,357,367,388,748,964,1022,942,469,325
Fans,Arizona Diamondbacks,MLB,Mesquite,Mesquite,Mesquite,89027,36.813688,-114.120202,8,Convertible,White,0.59,89027,120,65,104,217,232,201,92,197,173,173,279,457,579,424,232,198
Fans,Arizona Diamondbacks,MLB,Miami,Miami,Miami,33101,25.779298,-80.198739,0,Convertible,White,0.59,33101,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Fans,Arizona Diamondbacks,MLB,Mickleton,Mickleton,Mickleton,8056,39.787913,-75.246687,0,Convertible,White,0.59,8056,11,0,11,0,14,0,11,21,10,9,61,25,53,115,155,218
Fans,Arizona Diamondbacks,MLB,Monroe,Monroe,Monroe,10950,41.33065,-74.18681,0,Convertible,White,0.59,10950,293,191,427,477,294,454,127,247,352,157,637,474,856,664,419,702
Fans,Arizona Diamondbacks,MLB,Mundelein,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,White,0.59,55378,30,37,52,38,36,161,130,64,80,101,226,414,628,747,611,890
Fans,Arizona Diamondbacks,MLB,New Berlin,New Berlin,New Berlin,13411,42.631807,-75.385073,3,Convertible,White,0.59,13411,31,27,24,50,28,30,22,30,15,18,76,67,140,45,22,27
Fans,Arizona Diamondbacks,MLB,New River,New River,New River,85087,33.924909,-112.127494,28,Casual,White,0.59,85087,34,0,18,28,82,23,21,60,11,49,126,119,296,272,325,375
Fans,Arizona Diamondbacks,MLB,North Sarasota,Sarasota,Sarasota,34234,27.368769,-82.526768,0,Convertible,White,0.59,34234,179,185,83,201,132,169,78,138,119,159,143,254,442,445,138,143
Fans,Arizona Diamondbacks,MLB,North Vandergrift-Pleasant View,Nolanville,Nolanville,76559,31.07879,-97.60557,0,Convertible,White,0.59,76559,28,71,39,25,68,32,29,0,60,112,38,96,141,87,85,57
Fans,Arizona Diamondbacks,MLB,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,0,Convertible,White,0.59,11769,96,44,28,4,37,126,69,13,37,34,83,73,161,260,98,155
Fans,Arizona Diamondbacks,MLB,Orange,Orange,Orange,92865,33.827031,-117.851196,0,Convertible,White,0.59,92865,53,13,28,61,63,33,30,25,30,51,157,113,273,377,441,332
Fans,Arizona Diamondbacks,MLB,Oro Valley,Tucson,Tucson,85737,32.414615,-110.946562,40,Casual,White,0.59,85737,157,72,77,134,64,148,63,122,192,155,184,349,677,798,474,552
Fans,Arizona Diamondbacks,MLB,Owingsville,Owingsville,Owingsville,40360,38.146022,-83.78456,0,Convertible,White,0.59,40360,101,163,70,87,22,58,28,131,79,116,240,103,205,84,52,47
Fans,Arizona Diamondbacks,MLB,Page,Overton,Overton,75684,32.2746,-94.97855,17,Convertible,White,0.59,75684,27,12,61,29,46,17,11,99,59,58,41,94,133,86,73,89
Fans,Arizona Diamondbacks,MLB,Paintsville,Paintsville,Paintsville,41240,37.824167,-82.794504,0,Convertible,White,0.59,41240,185,130,99,123,55,48,38,42,30,76,173,28,184,206,26,66
Fans,Arizona Diamondbacks,MLB,Palmview South,Overton,Overton,75684,32.2746,-94.97855,0,Convertible,White,0.59,75684,27,12,61,29,46,17,11,99,59,58,41,94,133,86,73,89
Fans,Arizona Diamondbacks,MLB,Paradise Valley,Paradise Valley,Paradise Valley,85253,33.53115,-111.94265,22,Convertible,White,0.59,85253,149,22,112,85,64,16,17,38,83,137,153,161,196,222,183,302
Fans,Arizona Diamondbacks,MLB,Pasadena,Pasadena,Pasadena,21122,39.121745,-76.4953,3,Convertible,White,0.59,21122,201,116,240,191,123,159,65,298,305,319,627,854,1372,1484,1443,1755
Fans,Arizona Diamondbacks,MLB,Payson,Palo Pinto,Palo Pinto,76484,32.76735,-98.29866,60,Avid,White,0.59,76484,0,0,4,0,0,0,9,1,7,18,7,23,41,6,0,31
Fans,Arizona Diamondbacks,MLB,Peeples Valley,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.59,79772,101,80,45,67,68,81,71,12,68,78,70,65,266,106,44,223
Fans,Arizona Diamondbacks,MLB,Peoria,Peoria,Peoria,85345,33.573244,-112.245852,40,Casual,White,0.59,85345,504,242,457,352,324,377,147,194,550,501,982,1161,1346,972,689,506
Fans,Arizona Diamondbacks,MLB,Picture Rocks,Pecos,Pecos,79772,31.446678,-103.57906,23,Convertible,White,0.59,79772,101,80,45,67,68,81,71,12,68,78,70,65,266,106,44,223
Fans,Arizona Diamondbacks,MLB,Pinetop-Lakeside,Lakeside,Lakeside,85929,34.175198,-109.972598,44,Casual,White,0.59,85929,98,70,53,101,59,87,46,35,67,79,214,154,231,183,48,76
Fans,Arizona Diamondbacks,MLB,Pineville,Pineville,Pineville,71360,31.223184,-92.320275,0,Convertible,White,0.59,71360,231,243,213,245,257,404,142,230,204,361,552,419,984,604,345,584
Fans,Arizona Diamondbacks,MLB,Piqua,Piqua,Piqua,45356,40.123618,-84.228811,0,Convertible,White,0.59,45356,211,353,222,309,259,263,92,335,383,192,441,702,769,545,494,325
Fans,Arizona Diamondbacks,MLB,Prattville,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.59,79772,101,80,45,67,68,81,71,12,68,78,70,65,266,106,44,223
Fans,Arizona Diamondbacks,MLB,Prescott,Prescott,Prescott,86301,34.591349,-112.426312,29,Casual,White,0.59,86301,191,156,267,453,154,261,102,182,187,336,513,664,984,718,337,543
Fans,Arizona Diamondbacks,MLB,Prescott Valley,Prescott Valley,Prescott Valley,86314,34.627778,-112.262805,31,Casual,White,0.59,86314,251,278,346,231,294,444,127,267,618,333,712,912,1234,935,395,488
Fans,Arizona Diamondbacks,MLB,Queen Creek,Queen Creek,Queen Creek,85142,33.24866,-111.6343,28,Casual,White,0.59,85142,283,97,167,76,116,139,97,218,360,203,673,663,1406,1726,1365,2047
Fans,Arizona Diamondbacks,MLB,Raynham,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.59,79772,101,80,45,67,68,81,71,12,68,78,70,65,266,106,44,223
Fans,Arizona Diamondbacks,MLB,Rio Rico,Rio Rico,Rio Rico,85648,31.508436,-111.075695,33,Casual,White,0.59,85648,64,17,75,98,215,53,38,132,163,112,173,290,319,165,214,90
Fans,Arizona Diamondbacks,MLB,Rosemead,Rosemead,Rosemead,91770,34.065493,-118.084529,0,Convertible,White,0.59,91770,59,7,21,42,64,32,22,40,39,35,53,74,152,198,59,57
Fans,Arizona Diamondbacks,MLB,Roswell,Roswell,Roswell,30075,34.055198,-84.370475,5,Convertible,White,0.59,30075,134,95,49,148,195,100,51,192,98,153,348,525,992,1053,887,1449
Fans,Arizona Diamondbacks,MLB,Runaway Bay,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,White,0.59,92376,129,283,114,182,144,253,96,87,74,195,407,631,733,630,307,316
Fans,Arizona Diamondbacks,MLB,Sacaton,Sacaton,Sacaton,85147,33.07672,-111.7393,100,Avid,White,0.59,85147,0,0,17,0,0,0,8,0,0,0,0,12,0,0,0,0
Fans,Arizona Diamondbacks,MLB,Safford,Rialto,Rialto,92376,34.111606,-117.377406,30,Casual,White,0.59,92376,129,283,114,182,144,253,96,87,74,195,407,631,733,630,307,316
Fans,Arizona Diamondbacks,MLB,Sahuarita,Sahuarita,Sahuarita,85629,31.932883,-110.895188,26,Convertible,White,0.59,85629,69,38,124,175,208,93,72,158,170,132,179,264,509,748,461,408
Fans,Arizona Diamondbacks,MLB,San Clemente,San Clemente,San Clemente,92672,33.42362,-117.606843,1,Convertible,White,0.59,92672,314,94,173,153,270,123,56,171,80,179,380,461,866,745,605,857
Fans,Arizona Diamondbacks,MLB,San Luis,Rialto,Rialto,92376,34.111606,-117.377406,16,Convertible,White,0.59,92376,129,283,114,182,144,253,96,87,74,195,407,631,733,630,307,316
Fans,Arizona Diamondbacks,MLB,San Tan Valley,Queen Creek,Queen Creek,85140,33.32865,-111.583739,31,Casual,White,0.59,85140,96,132,15,315,132,116,57,127,182,221,637,797,1261,1165,799,658
Fans,Arizona Diamondbacks,MLB,Santan,Sacaton,Sacaton,85147,33.07672,-111.7393,54,Avid,White,0.59,85147,0,0,17,0,0,0,8,0,0,0,0,12,0,0,0,0
Fans,Arizona Diamondbacks,MLB,Scottsdale,Scottsdale,Scottsdale,85250,33.534451,-111.887354,32,Casual,White,0.59,85250,178,115,117,93,165,90,41,138,131,87,255,384,596,672,264,412
Fans,Arizona Diamondbacks,MLB,Seneca,Seneca,Seneca,16346,41.378581,-79.707212,0,Convertible,White,0.59,16346,43,55,91,20,27,32,18,31,39,28,41,120,97,140,21,42
Fans,Arizona Diamondbacks,MLB,Sharonville,Cincinnati,Cincinnati,45241,39.263837,-84.409191,2,Convertible,White,0.59,45241,169,83,61,176,200,144,84,142,123,127,263,457,738,473,468,589
Fans,Arizona Diamondbacks,MLB,Sierra Vista,Sierra Vista,Sierra Vista,85635,31.571011,-110.170235,13,Convertible,White,0.59,85635,395,307,274,374,249,234,95,235,292,278,535,676,738,680,379,680
Fans,Arizona Diamondbacks,MLB,Sierra Vista Southeast,Seaboard,Seaboard,27876,36.490454,-77.442173,16,Convertible,White,0.59,27876,0,0,0,0,0,12,17,0,9,0,24,27,25,2,0,2
Fans,Arizona Diamondbacks,MLB,Silver Springs Shores,Ocala,Ocala,34472,29.125344,-82.008571,0,Convertible,White,0.59,34472,199,103,190,319,162,169,79,194,186,293,381,525,468,586,320,265
Fans,Arizona Diamondbacks,MLB,Smithtown,Smithtown,Smithtown,11787,40.856793,-73.208278,0,Convertible,White,0.59,11787,190,127,80,118,124,54,34,158,57,86,160,324,671,736,528,944
Fans,Arizona Diamondbacks,MLB,Somerton,Solvang,Solvang,93463,34.648841,-120.170111,19,Convertible,White,0.59,93463,41,38,30,22,19,12,14,32,28,27,95,94,275,121,122,237
Fans,Arizona Diamondbacks,MLB,South Lake Tahoe,South Lake Tahoe,South Lake Tahoe,96150,38.927507,-120.039632,0,Convertible,White,0.59,96150,277,157,264,191,113,312,107,273,127,266,451,437,877,493,528,457
Fans,Arizona Diamondbacks,MLB,Stockton,Stockton,Stockton,95202,37.958573,-121.289206,0,Convertible,White,0.59,95202,130,129,60,49,15,15,20,12,13,39,45,17,19,47,0,17
Fans,Arizona Diamondbacks,MLB,Stoughton,Stoughton,Stoughton,2072,42.118416,-71.105733,0,Convertible,White,0.59,2072,121,146,76,91,91,39,22,73,129,115,365,290,591,508,401,581
Fans,Arizona Diamondbacks,MLB,Summerlin South,Las Vegas,Las Vegas,89135,36.137829,-115.326081,0,Convertible,White,0.59,89135,238,27,110,129,132,199,72,224,61,164,171,395,686,590,554,647
Fans,Arizona Diamondbacks,MLB,Sun City,Sun City,Sun City,85351,33.606131,-112.284114,49,Casual,White,0.59,85351,556,250,499,467,805,631,165,478,596,468,945,1163,1235,628,325,293
Fans,Arizona Diamondbacks,MLB,Sun City West,Sun City West,Sun City West,85375,33.685809,-112.366168,38,Casual,White,0.59,85375,396,158,281,337,472,562,120,442,393,348,902,1095,1263,966,556,581
Fans,Arizona Diamondbacks,MLB,Sun Lakes,Chandler,Chandler,85248,33.250947,-111.859308,38,Casual,White,0.59,85248,474,104,182,441,320,300,96,239,266,232,620,666,1210,881,706,847
Fans,Arizona Diamondbacks,MLB,Surprise,Surprise,Surprise,85374,33.640996,-112.37833,36,Casual,White,0.59,85374,447,114,198,491,275,336,98,289,363,291,980,1137,1691,1200,707,778
Fans,Arizona Diamondbacks,MLB,Tanque Verde,Tucson,Tucson,85749,32.263975,-110.74667,24,Convertible,White,0.59,85749,115,13,38,110,103,77,42,77,88,99,186,304,503,438,412,414
Fans,Arizona Diamondbacks,MLB,Tempe,Tempe,Tempe,85281,33.432844,-111.927219,27,Casual,White,0.59,85281,1165,458,398,444,404,463,140,504,346,445,788,1239,1446,997,510,453
Fans,Arizona Diamondbacks,MLB,Thatcher,Tehachapi,Tehachapi,93561,35.118772,-118.493811,29,Casual,White,0.59,93561,344,142,113,170,301,203,100,230,202,153,369,477,896,735,477,737
Fans,Arizona Diamondbacks,MLB,Thermal,Thermal,Thermal,92274,33.5578,-116.157152,2,Convertible,White,0.59,92274,68,57,15,100,84,33,38,32,69,70,24,37,52,44,17,22
Fans,Arizona Diamondbacks,MLB,Thorndale,Thorndale,Thorndale,19372,39.998397,-75.758457,0,Convertible,White,0.59,19372,0,0,0,0,0,4,7,10,0,48,16,45,67,113,41,33
Fans,Arizona Diamondbacks,MLB,Tse Bonito,Three Oaks,Three Oaks,49128,41.827553,-86.600498,0,Convertible,White,0.59,49128,48,28,26,29,32,31,17,28,30,25,79,84,86,70,72,74
Fans,Arizona Diamondbacks,MLB,Tucson,Tucson,Tucson,85701,32.217975,-110.970869,19,Convertible,White,0.59,85701,183,101,26,47,62,29,21,6,58,77,54,122,179,128,44,95
Fans,Arizona Diamondbacks,MLB,Valencia West,Tucson,Tucson,85757,32.140339,-111.075481,47,Casual,White,0.59,85757,65,12,90,22,41,25,18,65,25,100,72,236,280,201,178,217
Fans,Arizona Diamondbacks,MLB,Valley Center,Valley Center,Valley Center,92082,33.22998,-117.01516,2,Convertible,White,0.59,92082,23,40,75,32,69,126,80,86,68,14,51,261,207,296,233,511
Fans,Arizona Diamondbacks,MLB,Vilano Beach,Victorville,Victorville,92392,34.480247,-117.408186,0,Convertible,White,0.59,92392,116,104,99,106,158,277,100,162,174,162,322,502,626,443,381,550
Fans,Arizona Diamondbacks,MLB,Villanova,Villanova,Villanova,19085,40.027909,-75.369458,0,Convertible,White,0.59,19085,18,9,6,0,0,5,8,6,0,0,34,74,17,21,24,64
Fans,Arizona Diamondbacks,MLB,Vista,Visalia,Visalia,93277,36.303793,-119.375646,4,Convertible,White,0.59,93277,270,157,159,363,221,183,77,408,242,212,698,828,1089,789,647,693
Fans,Arizona Diamondbacks,MLB,Washington,Washington,Washington,20001,38.911936,-77.016719,0,Convertible,White,0.59,20001,165,46,46,39,30,27,24,14,54,60,149,342,595,646,704,1597
Fans,Arizona Diamondbacks,MLB,Wickenburg,Los Angeles,Athens,90044,33.938108,-118.285706,52,Casual,White,0.59,90044,123,100,44,89,112,66,47,175,50,121,291,198,318,295,181,92
Fans,Arizona Diamondbacks,MLB,Wilhoit,Los Angeles,Athens,90044,33.938108,-118.285706,0,Convertible,White,0.59,90044,123,100,44,89,112,66,47,175,50,121,291,198,318,295,181,92
Fans,Arizona Diamondbacks,MLB,Williams,Los Angeles,Athens,90044,33.938108,-118.285706,42,Casual,White,0.59,90044,123,100,44,89,112,66,47,175,50,121,291,198,318,295,181,92
Fans,Arizona Diamondbacks,MLB,Williamsburg,Williamsburg,Williamsburg,45176,39.013595,-84.050406,0,Convertible,White,0.59,45176,75,185,38,158,100,90,37,76,89,112,173,303,279,124,200,96
Fans,Arizona Diamondbacks,MLB,Willow Grove,Willow Grove,Willow Grove,19090,40.157452,-75.124753,3,Convertible,White,0.59,19090,48,76,21,116,112,110,58,123,100,110,138,331,525,471,310,466
Fans,Arizona Diamondbacks,MLB,Winslow,Winslow,Winslow,86047,35.02419,-110.69736,35,Casual,White,0.59,86047,84,50,41,28,45,35,33,24,25,27,76,67,93,98,77,51
Fans,Arizona Diamondbacks,MLB,Yuba City,Yuba City,Yuba City,95991,39.048854,-121.612481,4,Convertible,White,0.59,95991,254,238,182,261,240,257,96,181,165,156,460,679,654,518,372,394
Fans,Toronto Blue Jays,MLB,Abington,Abington,Abington,2351,42.11749,-70.959888,0,Convertible,White,0.57,2351,90,141,105,54,85,66,50,66,83,121,128,144,337,306,210,705
Fans,Toronto Blue Jays,MLB,Acushnet,Acushnet,Acushnet,2743,41.711894,-70.908286,0,Convertible,White,0.57,2743,46,68,33,64,96,39,30,58,93,40,125,155,378,238,219,224
Fans,Toronto Blue Jays,MLB,Albion,Albion,Albion,49224,42.2906,-84.792885,0,Convertible,White,0.57,49224,97,57,99,92,95,96,32,80,82,85,229,213,244,112,125,91
Fans,Toronto Blue Jays,MLB,Albion,Albion,Albion,49224,42.2906,-84.792885,0,Convertible,White,0.57,49224,97,57,99,92,95,96,32,80,82,85,229,213,244,112,125,91
Fans,Toronto Blue Jays,MLB,Algonquin,Algonquin,Algonquin,60102,42.164741,-88.308625,0,Convertible,White,0.57,60102,75,68,42,87,120,102,39,119,158,46,233,381,774,710,649,1141
Fans,Toronto Blue Jays,MLB,Amsterdam,Amsterdam,Amsterdam,12010,42.906298,-74.229042,0,Convertible,White,0.57,12010,221,220,250,144,237,178,71,310,225,275,523,374,520,556,228,353
Fans,Toronto Blue Jays,MLB,Andover,Andover,Andover,1810,42.647991,-71.165685,10,Convertible,White,0.57,1810,177,75,85,95,116,128,63,104,163,71,161,355,472,563,438,659
Fans,Toronto Blue Jays,MLB,Angola,Angola,Angola,14006,42.63839,-79.02782,0,Convertible,White,0.57,14006,127,117,58,136,103,54,27,92,109,96,168,261,323,224,123,107
Fans,Toronto Blue Jays,MLB,Appleton,Amery,Amery,54001,45.348566,-92.401379,2,Convertible,White,0.57,54001,94,48,49,32,41,55,27,38,52,50,91,286,351,172,117,172
Fans,Toronto Blue Jays,MLB,Argentine Township,Byron,Byron,48418,42.82281,-83.9444,0,Convertible,White,0.57,48418,35,9,15,16,12,22,19,10,18,38,117,152,105,104,82,61
Fans,Toronto Blue Jays,MLB,Austintown,Amery,Amery,54001,45.348566,-92.401379,0,Convertible,White,0.57,54001,94,48,49,32,41,55,27,38,52,50,91,286,351,172,117,172
Fans,Toronto Blue Jays,MLB,Bartonville,Argyle,Argyle,76226,33.12123,-97.18335,0,Convertible,White,0.57,76226,126,58,45,44,57,88,53,72,87,36,225,194,459,650,583,971
Fans,Toronto Blue Jays,MLB,Bedminster Township,Bedminster,Bedminster,7921,40.659151,-74.676788,0,Convertible,White,0.57,7921,112,20,9,83,55,9,14,16,31,34,72,126,267,165,177,216
Fans,Toronto Blue Jays,MLB,Bel Air,Bel Air,Bel Air,21014,39.547557,-76.321984,0,Convertible,White,0.57,21014,327,217,177,142,142,156,71,154,142,198,380,515,718,835,760,1160
Fans,Toronto Blue Jays,MLB,Bethpage,Bethpage,Bethpage,37022,36.48171,-86.31193,0,Convertible,White,0.57,37022,87,36,115,86,25,52,43,56,18,43,45,121,146,224,32,61
Fans,Toronto Blue Jays,MLB,Bettendorf,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.57,80102,8,35,3,32,44,29,30,20,13,6,55,138,106,111,128,190
Fans,Toronto Blue Jays,MLB,Blaine,Blaine,Blaine,98230,48.953983,-122.712014,0,Convertible,White,0.57,98230,209,223,91,157,104,82,39,103,153,69,216,338,697,384,369,303
Fans,Toronto Blue Jays,MLB,Branchburg,Somerville,Somerville,8876,40.589554,-74.685411,0,Convertible,White,0.57,8876,92,75,70,72,95,98,65,62,52,45,178,260,475,439,360,645
Fans,Toronto Blue Jays,MLB,Brecksville,Brecksville,Brecksville,44141,41.31978,-81.62679,42,Casual,White,0.57,44141,32,29,25,64,61,39,27,33,72,40,230,247,371,382,305,397
Fans,Toronto Blue Jays,MLB,Brockport,Brockport,Brockport,14420,43.223303,-77.917335,0,Convertible,White,0.57,14420,170,173,136,173,214,160,70,155,123,98,292,411,389,410,285,296
Fans,Toronto Blue Jays,MLB,Brooklyn,Brooklyn,Brooklyn Heights,11201,40.63776,-73.943928,0,Convertible,White,0.57,11201,396,197,126,140,172,110,47,148,86,105,296,424,704,817,998,1554
Fans,Toronto Blue Jays,MLB,Broomfield,Broomfield,Broomfield,80020,39.930782,-105.074287,29,Casual,White,0.57,80020,169,163,52,126,169,237,87,266,218,203,571,823,1219,1273,976,1749
Fans,Toronto Blue Jays,MLB,Bryan,Bryan,Bryan,43506,41.47477,-84.55245,0,Convertible,White,0.57,43506,147,107,74,108,274,180,75,135,227,187,336,461,629,302,141,175
Fans,Toronto Blue Jays,MLB,Buffalo,Buffalo,Buffalo,14201,42.89606,-78.886424,29,Casual,White,0.57,14201,194,146,84,115,117,70,41,59,54,76,193,121,176,127,73,112
Fans,Toronto Blue Jays,MLB,Buffalo Mills,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.57,80102,8,35,3,32,44,29,30,20,13,6,55,138,106,111,128,190
Fans,Toronto Blue Jays,MLB,Casa Grande,Casa Grande,Casa Grande,85122,32.8795,-111.75735,0,Convertible,White,0.57,85122,412,238,306,250,466,398,129,238,540,347,696,975,1207,825,400,453
Fans,Toronto Blue Jays,MLB,Cazenovia,San Antonio,San Antonio,78213,29.516401,-98.52303,0,Convertible,White,0.57,78213,179,234,202,230,329,219,82,312,317,303,367,701,522,446,212,329
Fans,Toronto Blue Jays,MLB,Cheektowaga,Buffalo,Buffalo,14225,42.925458,-78.748145,36,Casual,White,0.57,14225,251,235,323,261,439,299,85,341,334,431,529,979,1045,929,433,349
Fans,Toronto Blue Jays,MLB,Chelmsford,Chelmsford,Chelmsford,1824,42.59981,-71.36728,0,Convertible,White,0.57,1824,121,71,167,60,93,73,42,86,41,74,215,272,565,426,371,751
Fans,Toronto Blue Jays,MLB,Cheval,Lutz,Lutz,33548,28.147189,-82.483778,0,Convertible,White,0.57,33548,38,11,9,6,11,35,27,80,40,35,46,94,111,137,146,127
Fans,Toronto Blue Jays,MLB,Cheviot,Cincinnati,Cincinnati,45211,39.158409,-84.602646,0,Convertible,White,0.57,45211,255,205,363,96,165,233,108,223,308,279,413,591,625,531,414,309
Fans,Toronto Blue Jays,MLB,Claremont,Claremont,Claremont,3743,43.37674,-72.34676,0,Convertible,White,0.57,3743,178,129,125,189,198,122,95,164,76,194,259,283,408,255,155,86
Fans,Toronto Blue Jays,MLB,Clarence Center,Clarence Center,Clarence Center,14032,43.00842,-78.63081,34,Casual,White,0.57,14032,15,46,15,9,46,18,18,27,6,22,76,89,184,235,248,385
Fans,Toronto Blue Jays,MLB,Clearwater,Clearwater,Clearwater,33755,27.978147,-82.781523,24,Convertible,White,0.57,33755,260,91,226,221,237,225,115,144,132,247,526,239,366,447,183,205
Fans,Toronto Blue Jays,MLB,Clinton,Clinton,Clinton,13323,43.036697,-75.382414,0,Convertible,White,0.57,13323,116,104,48,97,61,73,36,117,104,61,166,217,257,318,207,211
Fans,Toronto Blue Jays,MLB,Cold Spring,Newport,Newport,41076,39.029015,-84.440757,0,Convertible,White,0.57,41076,161,127,242,111,121,168,65,116,163,279,113,471,469,363,237,297
Fans,Toronto Blue Jays,MLB,Cortland,Cortland,Cortland,13045,42.614268,-76.120128,0,Convertible,White,0.57,13045,215,380,282,158,159,291,95,174,222,204,454,719,741,631,341,503
Fans,Toronto Blue Jays,MLB,Cottonwood,Cottonwood,Cottonwood,86326,34.73919,-112.00988,0,Convertible,White,0.57,86326,376,291,382,207,363,402,157,187,282,202,365,570,669,506,378,230
Fans,Toronto Blue Jays,MLB,Crystal River,Crystal River,Crystal River,34428,28.958393,-82.599279,0,Convertible,White,0.57,34428,196,157,79,123,196,40,35,50,49,116,259,152,355,144,102,73
Fans,Toronto Blue Jays,MLB,Cypress Lake,Fort Myers,Fort Myers,33919,26.556626,-81.901095,0,Convertible,White,0.57,33919,344,382,178,220,270,325,86,402,307,238,531,783,1088,608,553,518
Fans,Toronto Blue Jays,MLB,Davenport,Davenport,Davenport,52801,41.521038,-90.574849,0,Convertible,White,0.57,52801,77,58,38,34,38,22,27,27,5,13,29,37,13,0,13,0
Fans,Toronto Blue Jays,MLB,Delran,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,White,0.57,67701,86,29,32,88,43,79,44,19,48,34,143,153,237,143,75,52
Fans,Toronto Blue Jays,MLB,Dundalk,Dundalk,Dundalk,21222,39.2666,-76.49647,8,Convertible,White,0.57,21222,525,359,318,529,332,336,116,320,424,326,820,1157,1290,824,742,614
